Lab Id,Laboratory
1473,"[United States, El Paso] City of El Paso Dept of Public Health"
1296,"[United States, Houston] City of Houston Health Department"
1501,"[United States, Lubbock] City of Lubbock, BT Response Lab"
1314,"[United States, Milwaukee] City of Milwaukee Health Department"
1282,"[United States, Denver] Colorado Department of Health Lab"
3037,"[United States, Denver] Colorado Department of Public Health & Environment"
3508,"[United States, Denver] Colorado Department of Public Health and Environment"
1292,"[United States, Hartford] Connecticut Department. of Public Health"
3426,"[United States, Ithaca] Cornell University"
3427,"[United States, Ithaca] Cornell University"
1279,"[United States, Corpus Christi] Corpus Christi-Nueces County Public Health"
3568,"[United States, North Grafton ] Cummings School of Veterinary Medicine at Tufts University"
3567,"[United States, North Grafton] Cummings School of Veterinary Medicine at Tufts University"
1354,"[United States, Washington] DC Public Health Lab"
1280,"[United States, Dallas] Dallas County Health and Human Services"
1265,"[United States, Bridgeton] De Paul Health Center"
1345,"[United States, Smyrna] Delaware Public Health Lab"
1284,"[United States, Durham] Duke University Health System"
2205,"[United States, Durham] Duke University Medical Center"
3146,"[United States, Durham] Duke University School of Medicine"
2661,"[United States, New York] EcoHealth Alliance"
1318,"[United States, Naperville] Edward Hospital"
1135,"[United States, Gainesville] Emerging Pathogens Institute, University of Florida"
3492,"[United States, Lexington] Equine Diagnostic Solutions"
1267,"[United States, Buffalo] Erie County Medical Center"
1286,"[United States, Evanston] Evanston Hospital and NorthShore University"
2060,"[United States, Silver Spring] FDA/CBER/DCBQ/DBSQC"
1302,"[United States, Jacksonville] Florida Department of Health-Jacksonville"
1349,"[United States, Tampa] Florida Department of Health-Tampa"
3026,"[United States, Seattle] Fred Hutchinson Cancer Research Center"
1928,"[United States, Seattle] Fred Hutchinson Cancer Research Center"
1281,"[United States, Decatur] Georgia Public Health Laboratory"
1846,"[United States, Lexington] Gluck Equine Research Center, Department of Veterinary Science, ..."
3292,"[United States, Takoma Park] Gryphon Scientific LLC"
1291,"[United States, Hackensack] Hackensack University Medical Center"
1574,"[United States, Hampton] Hampton University"
3559,"[United States, Detroit] Henry Ford Health Microbiology Laboratory"
1528,"[United States, Houston] Houston Department of Health and Human Services"
3349,"[United States, New York] Icahn School of Medicine at Mount Sinai"
3514,"[United States, New York] Icahn School of Medicine at Mount Sinai"
3068,"[United States, Carbondale] Illinois Department of Public Health-Carbondale"
1272,"[United States, Chicago] Illinois Department of Public Health-Chicago"
1347,"[United States, Springfield] Illinois Department of Public Health-Springfield"
2686,"[United States,  San Diego] Illumina, Inc."
1285,"[United States, El Centro] Imperial County Public Health Lab"
3265,"[United States, Indianapolis] Indiana State Board of Animal Health"
1298,"[United States, Indianapolis] Indiana State Department of Health Laboratories"
1777,"[United States, Madison] Influenza Research Institute, University of Wisconsin-Madison"
1278,"[United States, Coralville] Iowa College of Public Health"
1299,"[United States, Iowa City] Iowa State Hygienic Laboratory"
3307,"[United States, Rockville] J. Craig Venter Institute"
3676,"[United States, Baltimore] Johns Hopkins Bloomberg School of Public Health"
3653,"[United States, Baltimore] Johns Hopkins Bloomberg School of Public Health"
3618,"[United States, Baltimore] Johns Hopkins Center of Excellence for Influenza Research and S ..."
3619,"[United States, Baltimore] Johns Hopkins Center of Excellence for Influenza Surveillance a ..."
3173,"[United States, Baltimore] Johns Hopkins School of Medicine"
3613,"[United States, Baltimore] Johns Hopkins University Bloomberg School of Public Health"
1036,"[United States, Topeka] Kansas Department of Health and Environment"
1310,"[United States, Manhattan] Kansas State University Veterinary Diagnostic Laboratory"
1289,"[United States, Frankfort] Kentucky Division of Laboratory Services"
1283,"[United States, Downey] L.A. County Public Health Laboratory"
3590,"[United States, Shreveport] LSU Health Shreveport"
3588,"[United States, Shreveport] LSUHS Emerging Viral Threat Lab"
3154,"[United States, Downey] Los Angeles County Department of Public Health"
3398,"[United States, Downey] Los Angeles County Department of Public Health"
3153,"[United States, Downey] Los Angeles County Public Health Laboratories"
1704,"[United States, Los Angeles] Los Angeles Quarantine Station, CDC Quarantine Epidemiology a ..."
1312,"[United States, Metairie] Louisiana Department of Health and Hospitals"
3581,"[United States, Unknown] Lowe Consulting Ltd."
3584,"[United States, Unknown] Lowe Consulting Ltd."
3347,"[United States, New York] MSHS Clinical Microbiology Laboratories"
3348,"[United States, New York] MSHS Pathogen Surveillance Program"
1259,"[United States, Augusta] Maine Health and Environmental Testing Laboratory"
1311,"[United States, Marshfield] Marshfield Clinic Research Foundation"
3442,"[United States, Ann Arbor ] Marshfield Clinic Research Institute"
3603,"[United States, Marshfield] Marshfield Clinic Research Institute"
1262,"[United States, Baltimore] Maryland Department of Health and Mental Hygiene"
1303,"[United States, Jamaica Plain] Massachusetts Department of Public Health"
1317,"[United States, Mountain View] MedImmune"
1127,"[United States, San Jose] Medimmune"
1275,"[United States, Colorado Springs] Memorial Hospital"
1313,"[United States, Miami] Miami Children's Hospital"
1305,"[United States, Lansing] Michigan Department of Community Health"
1348,"[United States, St. Paul] Minnesota Department of Health"
1691,"[United States, Asheville] Mission Hospital Microbiology Lab"
1300,"[United States, Jackson] Mississippi Public Health Laboratory"
1304,"[United States, Jefferson City] Missouri Department. of Health & Senior Services"
1471,"[United States, Helena] Montana Laboratory Services Bureau"
1293,"[United States, Helena] Montana Public Health Laboratory"
324,"[United States, Ames] National Veterinary Services Laboratories - USDA"
3720,"[United States, Madison] National Wildlife Health Center"
1628,"[United States, San Diego] Naval Health Research Center (NHRC) U.S. Navy"
1338,"[United States, San Diego] Naval Health Research Center (NHRC) U.S. Navy"
1324,"[United States, Omaha] Nebraska Public Health Lab"
3742,"[United States, Lincoln] Nebraska Veterinary Diagnostic Center"
1330,"[United States, Reno] Nevada State Health Laboratory"
1277,"[United States, Concord] New Hampshire Public Health Laboratories"
1351,"[United States, Trenton] New Jersey Department of Health & Senior Services"
1257,"[United States, Albuquerque] New Mexico Department of Health"
1322,"[United States, New York] New York City Department of Health"
1028,"[United States, Valhalla] New York Medical College"
1945,"[United States, New York] New York Presbyterian Hospital Columbia University Medical Cente ..."
1256,"[United States, Albany] New York State Department of Health"
1142,"[United States, Raleigh] North Carolina State Laboratory of Public Health"
1263,"[United States, Bismarck] North Dakota Department of Health"
1273,"[United States, Chicago] Northwestern Memorial Hospital"
3708,"[United States, Reynoldsburg] Ohio Animal Disease Diagnostic Laboratory"
1331,"[United States, Reynoldsburg] Ohio Department of Health Laboratories"
1323,"[United States, Oklahoma City] Oklahoma State Department of Health"
1294,"[United States, Hillsboro] Oregon Public Health Laboratory"
2226,"[United States, Washington] Pan American Health Organization (PAHO)"
1287,"[United States, Exton] Pennsylvania Department of Health"
3681,"[United States, Phoenix] Phoenix Children's Hospital"
1431,"[United States, Ft Lauterdale] Regent Seven Seas Cruises"
1329,"[United States, Providence] Rhode Island Department of Health"
1032,"[United States, Bethesda] SAGE Analytica LLC"
1337,"[United States, San Antonio] San Antonio Metropolitan Health"
1339,"[United States, San Diego] San Diego County Public Health Lab"
3126,"[United States, Swiftwater] Sanofi Pasteur, Inc."
1834,"[United States, San Diego] Scripps Medical Laboratory"
1341,"[United States, Seattle] Seattle & King County Public Health Lab"
3025,"[United States, Seattle] Seattle Flu Study"
1276,"[United States, Columbia] South Carolina Department of Health"
1327,"[United States, Pierre] South Dakota Public Health Lab"
2614,"[United States, Athens] Southeast Poultry Research Laboratory (USDA-ARS)"
1352,"[United States, Tyler] Southeast Texas Forensic Center"
1306,"[United States, Las Vegas] Southern Nevada Public Health Lab"
1465,"[United States, Spokane] Spokane Regional Health District"
3578,"[United States, Memphis] St Jude Children's Research Hospital"
3091,"[United States, Memphis] St Jude Children's Research Hospital"
335,"[United States, Memphis] St. Jude Children's Research Hospital"
1325,"[United States, Pearl City] State of Hawaii Department of Health"
1264,"[United States, Boise] State of Idaho Bureau of Laboratories"
3774,"[United States, Grosse Pointe Woods] TMCIDR Lab"
1290,"[United States, Ft. Worth] Tarrant County Public Health"
1301,"[United States, Jackson] Tennessee Department of Health Laboratory-Jackson"
1319,"[United States, Nashville] Tennessee Department of Health Laboratory-Nashville"
1297,"[United States, Houston] Texas Childrens Hospital"
1260,"[United States, Austin] Texas Department of State Health Services"
1525,"[United States, Harlingen] Texas Department of State Health Services, South Texas Laborato ..."
1261,"[United States, Austin] Texas Department of State Health Services-Laboratory Services"
125,"[United States, Omaha] The Nebraska Medical Center"
2662,"[United States, Athens] The Poultry Diagnostic and Research Center"
2663,"[United States, Athens] The Poultry Diagnostic and Research Center"
2616,"[United States, Wright-Patterson AFB] U.S. Air Force School of Aerospace Medicine"
1496,"[United States, Wright-Patterson Air Force Base] U.S. Air Force School of Aerospace Medici ..."
2064,"[United States, Achorage] U.S. Geological Survey Alaska Science Center"
3501,"[United States, Lexington] UK Veterinary Diagnostic Laboratory"
1689,"[United States, Pittsburgh] UPMC-CLB Dept of Microbiology"
3397,"[United States, Los Angeles] USC Clinical Laboratories"
3400,"[United States, Los Angeles] USC Clinical Labs"
3264,"[United States, Fort Collins] USDA-NWRC Wildlife Services"
1335,"[United States, Rochester] University Rochester Medical Center"
2063,"[United States, Davis] University of California Davis"
1647,"[United States, Los Angeles] University of California Los Angeles (UCLA)"
3360,"[United States, San Francisco] University of California, San Francisco"
2944,"[United States, Storrs] University of Connecticut"
2942,"[United States, Storrs] University of Connecticut"
3452,"[United States, Gainesville] University of Florida, College of Veterinary Medicine"
3451,"[United States, Gainesville] University of Florida, College of Veterinary Medicine"
3484,"[United States, Lexington] University of Kentucky"
2213,"[United States, Ann Arbor] University of Michigan"
1258,"[United States, Ann Arbor] University of Michigan"
3202,"[United States, Ann Arbor] University of Michigan"
3198,"[United States, Ann Arbor] University of Michigan Clinical Microbiology Laboratory"
3199,"[United States, Ann Arbor] University of Michigan Clinical Microbiology Laboratory"
3201,"[United States, Ann Arbor] University of Michigan Clinical Microbiology Laboratory"
3200,"[United States, Ann Arbor] University of Michigan Clinical Microbiology Laboratory"
1650,"[United States, Ann Arbor] University of Michigan SPH EPID"
2495,"[United States, Minneapolis] University of Minnesota"
2491,"[United States, Minneapolis] University of Minnesota"
2490,"[United States, Minneapolis] University of Minnesota"
2493,"[United States, Minneapolis] University of Minnesota"
2494,"[United States, Minneapolis] University of Minnesota"
2492,"[United States, Minneapolis] University of Minnesota"
2489,"[United States, Minneapolis] University of Minnesota"
3157,"[United States, Columbia] University of Missouri"
1414,"[United States, Pittsburgh] University of Pittsburgh Medical Center Microbiology Lab"
1334,"[United States, Rochester] University of Rochester Clinical Microbiology Lab"
1838,"[United States, Rapid City] University of South Dakota Virology"
3399,"[United States, Los Angeles] University of Southern California Clinical Laboratories"
1692,"[United States, Charlottesville] University of Virginia, Medical Labs/Microbiology"
3534,"[United States, Seattle] University of Washington"
1342,"[United States, Seattle] University of Washington Molecular Virology Lab"
1343,"[United States, Seattle] University of Washington Virology"
1778,"[United States, Madison] University of Wisconsin-Madison"
1779,"[United States, Madison] University of Wisconsin-Madison"
1350,"[United States, Taylorsville] Utah Department of Health"
3076,"[United States, Taylorsville] Utah Public Health Laboratory"
3077,"[United States, Salt Lake City] Utah Public Health Laboratory"
1336,"[United States, Salt Lake City] Utah Public Health Laboratory"
3743,"[United States, Phoenix] Valley Wise Health"
1320,"[United States, Nashville] Vanderbilt University"
1960,"[United States, Nashville] Vanderbilt University Medical Center"
344,"[United States, San Francisco] Vaxart Inc."
1268,"[United States, Burlington] Vermont Department of Health Laboratory"
1333,"[United States, Richmond] Virginia Division of Consolidated Laboratories"
1551,"[United States, Cambridge] Visterra, Inc."
3569,"[United States, Palo Alto] WHO Obadia Training Faculty"
1344,"[United States, Shoreline] Washington State Public Health Laboratory"
1346,"[United States, South Charleston] West Virginia Office of Laboratory Services"
1353,"[United States, Valhalla] Westchester County Department of Laboratories & Research"
1711,"[United States, Valhalla] Westchester Medical Center"
1309,"[United States, Madison] Wisconsin State Laboratory of Hygiene"
3552,"[United States, Union City] World Health Organization (WHO)"
1270,"[United States, Cheyenne] Wyoming Public Health Laboratory"
1608,"[United States, New Haven] Yale New Haven Hospital, Clinical Virology Laboratory"
1385,"[Uruguay, Montevideo] Departamento de Laboratorio de Salud Pública (DLSP)"
3029,"[Uruguay, Montevideo] Institut Pasteur Montevideo"
3079,"[Uruguay, Montevideo] Institut Pasteur de Montevideo"
3028,"[Uruguay, Montevideo] Institut Pasteur de Montevideo"
1386,"[Uruguay, Montevideo] Instituto de Higiene"
3078,"[Uruguay, Montevideo] Instituto de Investigaciones Biológicas Clemente Estable"
2123,"[Uruguay, Montevideo] National Influenza Center, Ministry of Health"
3496,"[Vanuatu, Port Vila] Vila Central Hospital"
1387,"[Venezuela, Bolivarian Republic of, Caracas] Instituto Nacional de Higiene ""Rafael Rangel"""
3566,"[Venezuela, Bolivarian Republic of, Maracay] Instituto Nacional de Salud Agrícola Integral"
3524,"[Venezuela, Bolivarian Republic of, Caracas] Instituto Venezolano de investigaciones Cient ..."
1023,"[Venezuela, Bolivarian Republic of, Saarbruecken] MPI Health Care Test Laboratory"
2612,"[Vietnam, Hanoi] Bach Mai Hospital"
1568,"[Vietnam, Ho Chi Minh] Center for Veterinary Diagnostics - Regional Animal Health Office N ..."
1563,"[Vietnam, Hanoi] National Center for Veterinary Diagnosis"
1044,"[Vietnam, Hanoi] National Centre of Veterinary Diagnostics"
2526,"[Vietnam, Hanoi] National Institute of Hygiene and Epidemiology"
1388,"[Vietnam, Hanoi] National Institute of Hygiene and Epidemiology"
2509,"[Vietnam, Hanoi] National Institute of Hygiene and Epidemiology (NIHE)"
1567,"[Vietnam, Hanoi] National Institute of Hygiene and Epidemiology (NIHE)"
3596,"[Vietnam, Hanoi] National Institute of Veterinary Research"
1565,"[Vietnam, Ho Chi Minh City] Pasteur Centre"
1902,"[Vietnam, Ho Chi Minh City] Pasteur Institute in Hochiminh City"
1766,"[Vietnam, Ho Chi Minh City] Pasteur Institute in Hochiminh City"
1765,"[Vietnam, Ho Chi Minh] Pasteur Institute of Ho Chi Minh"
1866,"[Vietnam, Ho Chi Minh City] Pasteur Institute of Ho Chi Minh City"
1389,"[Vietnam, Ho Chi Minh City] Pasteur Institute, Influenza Laboratory"
3710,"[Vietnam, Hanoi] Wildlife Conservation Society"
267,[Wallis and Futuna] Laboratoire de Biologie Medicale
3678,"[Zambia, Macha] Macha Research Trust"
3699,"[Zambia, Lusaka] National Influenza Center, Zambia"
1719,"[Zambia, Lusaka] University Teaching Hospital, MoH Zambia"
3575,"[Zambia, Lusaka] Virology Laboratory"
